tweet_with_emoji_meaning,label
معاون وظیفه عمومی ناجا غیبت مشمولان متأهل بخشیده_شد معاون وظیفه عمومی ناجا غیبت دفترچی سربازان متأهل معمولا ماه بخشیده_شد حاضر وضع خدمت درصد مشمولان تکلیف افزایش حقوق سربازان اردیبهشت‌ماه فیشی حقوقی تقاضای سربازانی غیبت نداشتند توجه قرار اجازه فرماندن ماه دوره خدمت سربازان عنوان تشویقی بخشیده_شد,0
داستان کلمه‌ای ترسناک امتحانا جدا حضوریه,0
قضیه مشکی بپوشی گرمت میشه نمیشه خورشید ریسیست باشه,1
دانشت موضوعی محدود اظر سکوت کن مطالعه کن بپرس بیاموز اظر سکوت کن,0
باش فطریت بده دنگ کافه میدن,1
منتظرم حباب دلار بترکه بشه ۳ تومن,1
تازگیا کی رینگ لایت میگیره  پیج اینستام میزنه بندش بلاگر میشه,1
می‌خواستم رد بخرم رفتم سایت قیمتاشو چک تازه می‌فهمم بهش میگن رد,1
دیدی گاهی گرسنگی نون خالی بیسکوییتی می‌خوری خونه میای می‌بینی اینبار غذای علاقت دارین دیگه سیر شدی میلی نداری داستان روزای آرزومه ممکنه بالاخره براورده بشن خب راستش دیگه بهشون میلی سیر شدم,0
مامانم طفلک اینقدر دوست داره بچه‌دار بشم دیگه امروز می‌گفت خودتو خودت بی‌بهره نکن وقت نفرین امیدوارم  عنی خودت بزایی حالیت شه,1
دیوارهی رحم عزیزم دیوار شمالی گیم ترونز نیستی مسئولیت محافظت بشر مقابل وایت واکرا نداری بریز خلاصم کن لامصب,1
اگه خوشگل باشی بهت میگن خوشگلی اگه معمولی باشی بهت میگن کیوتی اگه زشت باشی بهت میگن ببین چهرت واقعا خاصه,1
اگه دانشگاه پزشکی استادشون امتحان  بخشایی حذف کنه مسخره میشه کن میری دکتر میگی دکتر سرم درد میکنه چمه دکتر میگه نمیدونم استادمون مغزو امتحان حذف نخوندم,1
الان دیگه سریالای ماه رمضون رسیده اونجایی راست هدایت‌شده اشتباتشو جبران قراره روز ازدواج کنه,1
تدریس عاشقانهی ریاضی اونجا شماعیزاده میگه آره دوستت دارم قد دنیا دیروز کمتر فردا چی میریم پیشتر پیشتر دوستت دارم مفهوم تابع اکیدا صعودی یاد میده,1
کلمه‌ی هیت هیتر وایب گنگ هشتادیا بگیری کوچه استپ هوایی بازی کنن,0
ساعت خودت حرف می‌زنی خودت متقاعد می‌کنی مسئلی ناراحتت راهحل داره میشه درستش آروم شدی صدایی ذهنت طوری زحمت متوجهش میشی میگه اگه نشه چی روز نو روزی نو,0
کاش  دونه پاداش کدوم کار خوبمی بیفته وسط زندگیامون,0
خودمون بدبختی مادرمونم داره پیر میشه,0
نمیدونم  چسه بارون میباره میریزین بابا آبه شیرموز ذوق میکنین,1
میگن اسب میخواد رودخونه رد بشه آب گلآلود میکنه عکس آب میبینه دلش نمیاد پا بزاره اون وقت آدما راحت پا دل احساسات وجدان رویای می‌زاریم,0
استادم امروز عقل ندارید اومدید ارشد میخونید گفتیم خب چیکار خانوما برید ارایشگر بشید آقایون برید بنگاه‌دار بشید بعدم همتون پاس هستید خدافظ,1
سخنگوی ستاد ملی کرونا جلسهده اردیبهشتستاد ملی کرونا مصوب جهت تقویت سطح ایمنی گروه‌ی معرض بالای سال بیماریی زمینی نقص ایمنی درخواست نوبت واکسن نوبت‌ی قبلی تزریق نمایند,0
واقعا دلم جمله لطفا شماره دستگاه قرار دهید تنگ,0
جانی دپ عمد دفتر نقاشیش دادگاه نشون بده روحیه ظریفی داره نمیتونه  زن کتک بزنه دفعه احتمالا کاموا میله بافتنی میاد دادگاه شال گردن میبافه,0
هممون  دوستیای صمیمی محکمی داشتیم الان ازش استوری مونده,0
دبی رفتیم فروشگاه محصولات آدیداس فروشنده خواست صمیمی بشه کجا اومدین رفیقم کرج فروشنده دست برد کتونی هولوگرامیا زد خنده میخوام بگم سطح بین‌المللی آبرومون رفته,1
سیندرلا  کفشش اومد زن شاهزاده اونوقت بعضیا چیزشونو دراوردن گوهیم نشدن  خنده,1
مشاوره‌ی طلاق دیره درست یک‌قدم مونده جدایی درست وقتی‌که دوطرف تصمیمشون جدایی گرفتن کاش بجای اجباری مشاوره طلاق مشاوره ازدواج اجباری,0
۳۲۰۰ سال عدی قوم ماد فلات اسپانیا مجرت ابتدای ورود حملات مردم بومی منطقه جنگ سختی شکل جنگ قوم ماد رید بعد مردمان ساکن فلات اسپانیا پاس پیروزی نام منطقه مادرید گذاشتند,1
اینقد دنبال پارک توی خیابونا گشتم دیگه صبحا ماشینو پارکنیگ میارم می‌زارم دم خونه بقیه مسیرو پیاده میرم,1
یادم میاد حواسم بقیه خوابن بقیه حواسشون نبوده خوابم,0
ساقه طلایی چربی سوز ساقه طلایی خانمان سوزه میره بدن گلو زخم میکنه بیاد نصف بدنو زخمی میکنه حس می‌کنی داره چربی میسوزه,1
نمیدونم قیمت‌ی نیومدم واسه تومن واسه  مانتو خیلیه تومن واسه  کتونی معمولی واقعا زیاده میلیون بدی سوار پراید بشی واقعا هضم برام,0
یارانه سال مبلغ تومن یارانه سال مبلغ تومن افزایش فطریه سال مبلغ تومن فطریه سال مبلغ تومن افزایش,0
اعلام فدراسیون جنی والیبال چین جایگزین روسیه اعلام فدراسیون جنی والیبال تیم ملی چین عنوان جایگزین روسیه لیگ ملتی والیبال ۲۰۲۲ حضور بازگشت چین لیگ ملتی ۲۰۲۲ دنبال غیبت کشور مسابقات دلیل همهگیری کرونا,0
مدارس ابتدایی شهرستان خوزستان دلیل گرد غبار تعطیل دبیر کارگروه شرایط اضطرار آلودگی هوای خوزستان نوبت صبح مدارس مقطع ابتدایی شهرستانی دشت آزادگان هویزه حمیدیه اهواز کارون باوی دلیل وقوع گرد غبار تصمیم کارگروه شرایط اضطرار آلودگی هوا فردا تعطیل,0
داشتم عروسکامو مینداختم ماشین لباسشویی عروسک پنگوئنیمو بغل بهش گفتم زود تموم میشه حواسم بهت هست بابام اونطرف صدا بلند مخاطب تلفن می‌گفت اره حتما میایم مراسم مریم مث دختر خودمونه مریم دختر داییمه ماه کوچیکتره ۲۷ ام نامزدیشه,1
دکتره شبکه ۵ می‌گفت شیر ریسک سرطان سینه خانم مجریه برگشته میپرسه نوزاد ب اهل محل اسکل  بی‌تفاوت خنده,1
 روز کنکور رفتم مشاور پارسال  داشتم موقع الان پزشکی میخونه گفتم چطور ممکنه پدرش گردن کلفت  نفر دیگه جاش کنکور,1
میدونستید اکسی میاد معذرت‌خواهی میکنه چی میگن میگن اکسکیوزمی  خنده خنده,1
امروز پارک دیدم  دختر پسر همدیگه محکم بغل پسه آروم دست دختره می‌بوسید انقدر لذت بردم صحنه عاشقانه زنگ زدم ۱۱۰ بیاد بگیرتشون کصافطا  بی‌حوصله بی‌حوصله سینگل باشم شما عشق‌بازی غلط کردین  راه رفتن,1
دنیای ایدهآل دنیایی امبرهرد جانی دپ اذیت نکنه ویل اسمیت گوش ملت کشیده نزنه دنیای ایدهآل دنیاییه اصن ندونیم این اصلا سگانی هستن برسه زندگیشون بخواد برامون باشه,0
