Text,Top Reaction,Top Reaction Count,Views,Date
متنفرم از وقتی که کارت ملیمو میدم جاییو طرف میپذیره، یعنی من انقدر شبیه اون عکس کثافتم؟!    *Kid*  @OfficialPersianTwitter,😁,2020,78142,2023-12-31
این خارجیا حاجی فیروز ندارن شعر سال نو رو به انگلیسی بخونه سالی که گذشت سال بد بود سالی که گذشت سال بد بود سالی بد و بد زبد بدتر بود ای سال برنگردی بری دیگه برنگردی مردارو اخته کردی زنارو شلخته کردی دکونارو تخته کردی همرو خسته کردی  *سعدالسلطنه قزوینی*  @OfficialPersianTwitter,😁,963,77981,2023-12-31
داشتیم می‌رفتیم کافه، بچه‌ خواست کاغذ و مدادرنگی بیاره اونجا نقاشی بکشه، دخترعموش گفت نمیشه بیاری، گفت چرا؟ گفت نمیشه دیگه قانون کافی‌شاپه. بچه‌ام گفت تنها قانون کافه اینه که هر چی خوردیم پولش رو بدیم قانون دیگه نداره.    *مارشملو*  @OfficialPersianTwitter,😁,2135,67767,2024-01-01
چرا کسی از خوبی های آبکش نمی‌گه؟ واقعا وسیله‌ی به صرفه‌ایه. تا حالا به این فکر کردید اگر آبکش نبود چی می‌شد؟ با چی آب برنج و رشته رو می‌گرفتیم؟ چرا درس نمی‌خونم؟    *Unknown Seti*  @OfficialPersianTwitter,😁,1937,69298,2024-01-01
من هیچوقت آنقدر پول نداشتم که سرمایه‌گذاری کنم و ببینم هوش اقتصادی خوبی دارم یا نه ولی همیشه سعی میکنم چای و قند با هم تموم نشن که مجبور نشم با هم بگیرم و اینجوری هزینه‌ها رو مدیریت کنم    *naseh mohi*  @OfficialPersianTwitter,😁,943,69873,2024-01-01
مادرم خدا بیامرز تعریف میکرد بچه که بود عاشق نون بود، ولی تو خونه‌ هیچ وقت نون نداشتن بخورن نه این که فقیر باشنا اون وقتا تو شرق گیلان کسی نون میخرید بقیه به چشم فقیر نگاش میکردن، میگفتن آخی بیچاره برنج نداره بخوره    *آقا سید حبیب*  @OfficialPersianTwitter,😁,1744,65963,2024-01-01
دیشب موقع پرداخت پارکینگ یک خانوم مُسِن ایرانی و دخترش جلوتر از من بودن و نمیتونستن پول پارکینگ رو با دستگاه پرداخت کنن. به فارسی گفتم ببخشید فکر کنم باید کارت رو برعکس بذارید. کارت رو برعکس گذاشت و به فارسی بهم گفت: ببخشید ما فارسی متوجه نمیشیم، اگه میشه آلمانی بگید.  🚬    *مِنشِن الممالک*  @OfficialPersianTwitter,😁,2900,70372,2024-01-01
باریستا خوشگل واقعا جذب مشتری میکنه من فکر میکنم این ماه ده میلیون تو جیب این کافه مزخرف ریختم که دوستم بتونه روزی سی ثانیه با باریستاش ارتباط چشمی برقرار کنه    • پرند •  @OfficialPersianTwitter,😁,1863,73419,2024-01-01
پول دستم میاد از خود بی خود می‌شم، بابا دو دقیقه بتمرگ سر جات تا دیروز که قهوه  ۱۰۰ تومنی نمی‌خوردی نمی‌مردی سگ  •Rahā•  @OfficialPersianTwitter,😁,1601,71959,2024-01-01
اون‌قدر همه بهم گفتن تو مث داداشمی که یه بار برای ازدواج استخاره گرفتم آیه برادران حضرت یوسف اومد.  • محمدرضا معلمی •  @OfficialPersianTwitter,😁,1573,72097,2024-01-01
"""یک شتر از توی جعبه برمی‌دارد و می‌کشد."" مترجم محترم، سیگار camel رو نمی‌شناسه، اشکالی نداره ولی چرا شک نکرده که شتر کشیدنی نیست. :)))   بماند که اون جعبه هم احتمالا جیب یا پاکت سیگار بوده.   • Ali.nasrollahi •  @OfficialPersianTwitter",😁,1674,70459,2024-01-01
‏این‌همه پلتفرم‌های داخلی هک شدند، ولی شما دیدید سامانه گلستان هک بشه؟  • سعیده •  @OfficialPersianTwitter,😁,2252,81577,2024-01-01
رابطه با رفیق صمیمی هم‌ جالبه ها ‏همزمان تلگرام و اینستا و واتسپ درباره موضوعات مختلف چت میکنیم ، تلگرام قهر میکنیم و بدون‌ توجه به قهر ، اینستا و واتسپ به حرف زدن ادامه میدیم :))))  • امیرالکافرین •  @OfficialPersianTwitter,😁,1313,86422,2024-01-01
مامانم همیشه بهم میگفت تو بلد نیستی چونه بزنی هرچی فروشنده گفت میگی بفرمایید حالا چونه زنی خودش چه جوری بود.فروشنده میگفت فلان چیز پونصد تومنه مادرم میگفت صد تومن میدینش؟یعنی کارد میزدی اتیش میزد بیرون از بدن فروشنده😂😂😂  》مورتِزا《  @OfficialPersianTwitter,😁,1550,73564,2024-01-01
باید از یه ویدیو اسکرین شات میگرفتم برا همکارم میفرستادم، دفعه اول گرفتم و عکسا رو فرستادم براش، گفت کیفیت ندارن دوباره بگیر؛ حدس بزن چیکار کردم؟  دوربین گوشیو تمیز کردم بعد دوباره اسکرین شات گرفتم. =))) عقل مرد واقعی خود منه.  》دیوار کسرا《  @OfficialPersianTwitter,😁,1539,69579,2024-01-01
پروردگارا من جواب این پالتو پشمی و چکمه ای که تا زیر گلوم میاد و دستکشی که در بلک فرایدی به خیال زمستانی سرد خریدم رو چی بدم میگفتی لااقل تیشرت میخریدم🤦‍♀️  》موکاخانِم《  @OfficialPersianTwitter,😁,1497,79672,2024-01-01
زنگ زدم دکتر گفتم: یه وقت می‌خواستم، گفت مشکلتون چیه؟ گفتم: ocd دارم. گفت فردا ۷:۵۰ تشریف بیارید. گفتم: نمیشه ۸ بیام که رند باشه؟  》شاک شوکا《  @OfficialPersianTwitter,😁,1794,75201,2024-01-01
چند سالتون بود که فهمیدید کاوه رضایی رکورد دار شروع مجدد بازی از نقطه ی وسط زمین هست توی یک بازی با ۷بار شروع ! بازی استقلال - العین  ۶بار بابت گل خورده  یه بارم اغاز نیمه :)))  》منصور اینانلو《  @OfficialPersianTwitter,😁,1304,74661,2024-01-01
یبار بچه که بودم بابام کتکم زد خیلی گریه کردم، بعد میخواست از دلم در بیاره بهم پول داد برم چیزی بخرم، پولو گم کردم برگشتم خونه مامانم کتکم زد :))  》عمو رضا《  @OfficialPersianTwitter,😁,1530,74660,2024-01-01
یک همسایه داشتیم همیشه صدای دعواش تو خونه ما بود تو اوج دعوا ممدآقا از دهنش نمی‌افتاد میگفت ممد آقا ریدم دهن خواهرات😂  》فرفری جان《  @OfficialPersianTwitter,😁,2418,76786,2024-01-01
یه بار تو خیابون با یکی بحثم شد، داد و فریاد و این داستانا، یهو گفتم تو اصلا گوز کدوم باسنی؟ با یه سیس خیلی جدی گفت من دکتر البرزی هستم.  من و هرکی که اونجا جمع شده بود از خنده جر خورده بودیم، فقط نفهمیدیم خودش البرزی بود یا گوز باسن دکتر البرزی بود  》better not call Arash《  @OfficialPersianTwitter,😁,1507,72821,2024-01-01
یه دوستی دارم با ۱۴۷ تا فالوور، شبا لایو میذاره و با فاز بلاگری روزمرگیاشو تعریف میکنه، یعنی با این وضعیت بسته های اینترنتی اگر به تک تکمون زنگ بزنه هزینه هاش کمتر میشه :)))))  》Nasrin《  @OfficialPersianTwitter,😁,1616,69823,2024-01-01
اومدم تو جمع خانواده یه چایی بخورم، بابام و مامانم درباره یکی از فامیلای مامانم که استاد دانشگاهه و یه کار افتضاحی کرده حرف میزدن، مامانم گفت خب دیگه دیدی که تحصیلات شعور نمیاره. بابامم برگشت به من اشاره کرد و گفت: اینا الان این جانور فوق‌لیسانس داره، اندازه یه حبه قند [که توی دستاش بود] شعور داره؟   منی که فقط اومده بودم چایی بخورم😂  》Mazyar《  @OfficialPersianTwitter,😁,1537,76335,2024-01-01
‏نوشته ۷۰% مردها بعد از ازدواج خیانت میکنن! طرف خیانت میکنه زنش نمیفهمه اداره آمار از کجا فهمیده؟ :)))  》pedarkhande《  @OfficialPersianTwitter,😁,2128,75011,2024-01-01
مسابقات بدن‌سازی تهران لغو شد / خبرگزاری دولت: ورزشکاران به جای کت و شلوار پارچه‌ای با پیراهن، کت و شلوار جین بدون پیراهن پوشیده بودند  🔹با دستور رئیس فدراسیون بدنسازی و پرورش اندام، تمامی مسابقات استان تهران تا اطلاع ثانوی لغو شد. شنیده‌ها حاکی از آن است دلیل اصلی لغو این رقابت‌ها، شکل برگزاری مسابقات فیتنس مدل بوده که در برخی حوزه‌های تهران برگزار شده، ولی مشکل از آن جایی شروع می‌شود که مسئولین هیئت تهران در مدل برگزاری این رقابت‌ها با مسئولین فیتنس فدارسیون اخلاف دارند؛ هیئت تهران رقابت‌های فیت مدل را طبق استاندارد‌های IFBB، به این شکل برگزار کرد که ورزشکاران بدون پیراهن، و با کت و شلوار جین روی صحنه حاضر می‌شوند، اما کمیته فیتنس ایران این رقابت را با کت و شلوار پارچه‌ای و با پیراهن قبول دارد.  》OPT《  @OfficialPersianTwitter,😁,540,76190,2024-01-01
واسه یه آقای ۴۰ ساله یه چیزی تو واتساپ فرستادم، یه استیکر فرستاد لود نشده بود که از چت اومدم بیرون بعد از یکی دو ساعت زنگ زد درگیر بودم جواب ندادم فرداش دوباره زنگ زد کلی عذرخواهی کرد واسه استیکر منم گفتم بابا اشکالی نداره. پیش خودم فکر کردم حتما یه استیکر مستهجن فرستاده، بعد رفتم دیدم استیکرِ یه سگه که داره میخنده و میگوزه.  》رضا خان‌زاده《  @OfficialPersianTwitter,😁,2476,80539,2024-01-01
